"3387,CONTAINER,2886,80,83.68,23.50,6.34,0
"
"3387,CONTAINER,2887,81,84.01,23.50,3.29,0
"
"3387,CONTAINER,2888,82,84.01,23.50,4.84,0
"
"3387,CONTAINER,2889,83,84.35,23.50,5.48,0
"
"3387,CONTAINER,2890,84,84.18,23.50,5.73,0
"
"3387,CONTAINER,2891,85,84.35,23.50,4.87,0
"
"3387,CONTAINER,2892,86,84.10,23.50,5.25,0
"
"3387,CONTAINER,2893,87,84.85,23.50,5.65,0
"
"3387,CONTAINER,2894,88,84.43,23.50,4.94,0
"
"3387,CONTAINER,2895,89,84.85,23.50,5.12,0
"
"3387,CONTAINER,2896,90,84.43,23.50,5.52,0
"
"3387,CONTAINER,2897,91,84.35,23.50,4.45,0
"
"3387,CONTAINER,2898,92,84.43,23.50,4.09,0
"
"3387,CONTAINER,2899,93,84.60,23.50,4.15,0
"
"3387,CONTAINER,2900,94,84.43,23.50,3.37,0
"
"3387,CONTAINER,2901,95,84.60,23.50,3.85,0
"
"3387,CONTAINER,2902,96,84.10,23.60,4.06,0
"
"3387,CONTAINER,2903,97,84.26,23.50,3.31,0
"
"3387,CONTAINER,2904,98,84.10,23.60,3.90,0
"
"3387,CONTAINER,2905,99,83.76,23.60,3.90,0
"
"3387,CONTAINER,2906,100,83.93,23.60,5.46,0
"
"3387,CONTAINER,2907,101,84.01,23.60,3.84,0
"
"3387,CONTAINER,2908,102,84.01,23.60,5.38,0
"
"3387,CONTAINER,2909,103,84.26,23.60,4.80,0
"
"3387,CONTAINER,2910,104,83.93,23.60,4.08,0
"
"3387,CONTAINER,2911,105,84.68,23.60,3.80,0
"
"3387,CONTAINER,2912,106,84.26,23.60,3.50,0
"
"3387,CONTAINER,2913,107,84.43,23.60,3.08,0
"
"3387,CONTAINER,2914,108,84.26,23.60,2.98,0
"
"3387,CONTAINER,2915,109,84.01,23.60,2.77,0
"
"3387,CONTAINER,2916,110,84.10,23.60,2.44,0
"
"3387,CONTAINER,2917,111,84.60,23.60,3.21,0
"
"3387,CONTAINER,2918,112,84.52,23.60,4.14,0
"
"3387,CONTAINER,2919,113,84.52,23.60,4.01,0
"
"3387,CONTAINER,2920,114,84.35,23.60,4.20,0
"
"3387,CONTAINER,2921,115,84.43,23.60,4.02,0
"
"3387,CONTAINER,2922,116,84.26,23.60,3.48,0
"
"3387,CONTAINER,2923,117,84.60,23.60,3.60,0
"
"3387,CONTAINER,2924,118,84.26,23.60,3.36,0
"
"3387,CONTAINER,2925,119,84.01,23.60,3.24,0
"
"3387,CONTAINER,2926,120,83.93,23.60,3.06,0
"
"resetting data...
"
"3387,CONTAINER,0,0,84.68,23.60,3.18,0
"
"3387,CONTAINER,1,1,84.35,23.60,2.83,0
"
"3387,CONTAINER,2,2,85.02,23.60,2.96,0
"
"3387,CONTAINER,3,3,84.35,23.60,2.01,0
"
"3387,CONTAINER,4,4,84.26,23.60,2.77,0
"
"3387,CONTAINER,5,5,84.10,23.60,2.03,0
"
"3387,CONTAINER,6,6,84.35,23.60,8.31,0
"
